1038, 207603719, 0, 0
2062, 204914114, 0, 0
3090, 205545869, 0, 0
4131, 208260851, 0, 0
5151, 203794407, 0, 0
6125, 243501589, 0, 0
7152, 205545612, 0, 0
8179, 205330454, 0, 0
9202, 204493343, 0, 0
10019, 204433991, 0, 0
11046, 205344056, 0, 0
12071, 204891845, 0, 0
13107, 207292714, 0, 0
14141, 206691041, 0, 0
15167, 205158831, 0, 0
16137, 242524609, 0, 0
17158, 204116954, 0, 0
18183, 205111927, 0, 0
19005, 205491195, 0, 0
20038, 206580138, 0, 0
21071, 206607662, 0, 0
22107, 207091097, 0, 0
23137, 206031284, 0, 0
24175, 207598062, 0, 0
25204, 205835788, 0, 0
26176, 242819396, 0, 0
27002, 206541904, 0, 0
28036, 206763455, 0, 0
29055, 203893181, 0, 0
30077, 204251012, 0, 0
31095, 203651820, 0, 0
32123, 205502791, 0, 0
33151, 205699151, 0, 0
34178, 205452473, 0, 0
35203, 204934362, 0, 0
36022, 204577815, 0, 0
37054, 206441166, 0, 0
38086, 206318515, 0, 0
39113, 205541808, 0, 0
40135, 204247114, 0, 0
41170, 206983489, 0, 0
42193, 204692242, 0, 0
43005, 203022404, 0, 0
44021, 203074720, 0, 0
45044, 204549908, 0, 0
46060, 203314189, 0, 0
47086, 205186033, 0, 0
48109, 204564564, 0, 0
49147, 207501454, 0, 0
50179, 206411420, 0, 0
51205, 205173254, 0, 0
52023, 204564338, 0, 0
53056, 206568534, 0, 0
