1021, 127631861, 1, 0
2075, 131761409, 1, 0
3120, 130565883, 1, 0
4032, 130286146, 1, 0
5073, 130187031, 1, 0
6113, 129950659, 1, 0
7025, 130246522, 1, 0
8069, 130532958, 1, 0
9111, 130207134, 1, 0
10027, 130847811, 1, 0
11065, 129676078, 1, 0
12011, 135109831, 1, 0
13099, 136068979, 1, 0
14097, 142468509, 1, 0
15055, 136845013, 1, 0
16003, 135418629, 1, 0
17110, 138415969, 1, 0
18046, 133710989, 1, 0
19015, 138334262, 1, 0
20099, 135516893, 1, 0
21029, 132786367, 1, 0
22074, 130601582, 1, 0
23077, 143376997, 1, 0
24116, 129850798, 1, 0
25028, 130180978, 1, 0
26068, 129965096, 1, 0
27110, 130302520, 1, 0
28020, 129994781, 1, 0
29061, 130038015, 1, 0
30102, 130186870, 1, 0
31016, 130471776, 1, 0
32044, 128529640, 1, 0
33085, 130030110, 1, 0
33867, 130435560, 1, 0
