1084, 180702020, 0, 0
2171, 181189824, 0, 0
3091, 183880964, 0, 0
4054, 192739052, 0, 0
5025, 194090439, 0, 0
6017, 198451105, 0, 0
7009, 198442916, 0, 0
8003, 198642526, 0, 0
9184, 196777662, 0, 0
10132, 189579895, 0, 0
11030, 179639848, 0, 0
12115, 180840496, 0, 0
13021, 181138821, 0, 0
14113, 181962091, 0, 0
15109, 199322627, 0, 0
16037, 185478767, 0, 0
17008, 194240893, 0, 0
18163, 192566977, 0, 0
19134, 194109411, 0, 0
20078, 188756733, 0, 0
21005, 185375313, 0, 0
22090, 180757970, 0, 0
23017, 185386846, 0, 0
24158, 190226485, 0, 0
25058, 179959929, 0, 0
26160, 183686017, 0, 0
27161, 200208997, 0, 0
28154, 198518638, 0, 0
29168, 202733105, 0, 0
30160, 198394789, 0, 0
31092, 186372983, 0, 0
32061, 193904817, 0, 0
33010, 189712708, 0, 0
34098, 181285915, 0, 0
35045, 189376856, 0, 0
36155, 185034774, 0, 0
37055, 179925313, 0, 0
38145, 181648664, 0, 0
39113, 193652627, 0, 0
40131, 203515978, 0, 0
41102, 194220130, 0, 0
42072, 194132528, 0, 0
43043, 194013886, 0, 0
44015, 194404309, 0, 0
45169, 192358293, 0, 0
46112, 188577471, 0, 0
47042, 185952734, 0, 0
48153, 185157310, 0, 0
48513, 179906121, 0, 0
